"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TEDEBUS","200513","933.2","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","200613","843.7","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","200713","864.6","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","200813","910.8","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","200913","874.3","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201013","889.9","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201113","890.3","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201213","828.5","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201313","749.5","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201413","730.6","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201513","734.5","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201613","709.2","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201713","707.9","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201813","690.6","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","201913","682.1","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEDEBUS","202013","648.8","2","U.S. Department of Defense Consumption","Trillion Btu"
"TEHSBUS","197513","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","197613","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","197713","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","197813","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","197913","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198013","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198113","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198213","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198313","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198413","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198513","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198613","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198713","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198813","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","198913","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199013","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199113","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199213","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199313","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199413","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199513","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199613","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199713","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199813","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","199913","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200013","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200113","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200213","Not Applicable","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200313","18.3","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200413","23.5","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200513","18.9","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200613","17.1","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200713","17.1","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200813","21.7","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","200913","18.6","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201013","21.2","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201113","20.3","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201213","20.1","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201313","18.9","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201413","18.5","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201513","17.9","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201613","18.1","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201713","19.2","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201813","16.8","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","201913","16.2","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEHSBUS","202013","17.1","3","U.S. Department of Homeland Security Consumption","Trillion Btu"
"TEENBUS","197513","50.4","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","197613","50.3","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","197713","51.6","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","197813","50.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","197913","49.6","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198013","47.4","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198113","47.3","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198213","49","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198313","49.5","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198413","51.6","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198513","52.2","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198613","46.9","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198713","48.5","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198813","49.9","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","198913","44.2","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199013","43.5","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199113","42.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199213","44.3","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199313","43.4","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199413","42.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199513","47.3","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199613","44.6","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199713","43.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199813","31.5","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","199913","27","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200013","30.5","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200113","31.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200213","30.7","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200313","31.9","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200413","31.4","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200513","29.6","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200613","32.9","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200713","31.5","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200813","32.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","200913","31.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201013","31.7","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201113","33.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201213","30.3","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201313","28.9","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201413","29.4","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201513","30.1","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201613","28.9","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201713","28.8","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201813","27.3","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","201913","27.2","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEENBUS","202013","26.4","4","U.S. Department of Energy Consumption","Trillion Btu"
"TEGSBUS","197513","22.3","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","197613","20.6","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","197713","20.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","197813","20.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","197913","19.6","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198013","18.1","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198113","18","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198213","18.1","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198313","16.1","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198413","16.2","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198513","20.7","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198613","14","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198713","13.1","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198813","12.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","198913","12.7","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199013","17.5","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199113","14","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199213","13.8","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199313","14.1","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199413","14","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199513","13.7","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199613","14.5","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199713","14.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199813","14.1","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","199913","14.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200013","17.6","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200113","18.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200213","17.5","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200313","18.5","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200413","18.3","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200513","18.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200613","18.2","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200713","19.1","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200813","18.8","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","200913","18.6","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201013","18.8","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201113","18.5","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201213","16.3","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201313","16.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201413","17","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201513","16.3","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201613","15.8","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201713","15","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201813","15.6","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","201913","15.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEGSBUS","202013","14.4","5","U.S. General Services Administration Consumption","Trillion Btu"
"TEHHBUS","197513","6.5","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","197613","6.7","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","197713","6.9","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","197813","6.5","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","197913","6.4","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198013","6","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198113","6.7","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198213","6.4","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198313","6.2","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198413","6.4","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198513","6","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198613","6.2","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198713","6.6","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198813","6.4","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","198913","6.7","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199013","7.1","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199113","6.2","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199213","6.8","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199313","7.2","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199413","7.5","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199513","6.1","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199613","6.6","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199713","7.9","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199813","7.4","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","199913","7.1","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200013","8","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200113","8.5","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200213","8","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200313","10.1","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200413","8.8","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200513","9.6","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200613","9.3","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200713","9.9","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200813","10.3","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","200913","10.8","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201013","10.4","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201113","10.5","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201213","10","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201313","10.5","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201413","9.5","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201513","9","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201613","8.7","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201713","8.8","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201813","10","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","201913","9.8","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEHHBUS","202013","9.5","6","U.S. Department of Health and Human Services Consumption","Trillion Btu"
"TEINBUS","197513","9.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","197613","9.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","197713","9.5","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","197813","9.2","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","197913","10.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198013","8.5","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198113","7.6","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198213","7.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198313","7.7","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198413","8.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198513","7.8","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198613","6.9","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198713","6.6","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198813","7","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","198913","7.1","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199013","7.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199113","7.1","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199213","7","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199313","7.5","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199413","7.9","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199513","6.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199613","4.3","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199713","6.6","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199813","6.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","199913","7.5","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200013","7.8","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200113","9.5","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200213","8.2","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200313","7.3","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200413","8.7","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200513","8.6","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200613","8.1","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200713","7.5","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200813","7.1","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","200913","7.9","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201013","7.3","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201113","7.3","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201213","6.7","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201313","6.2","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201413","6.2","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201513","6.8","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201613","6.4","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201713","5.9","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201813","6.1","7","U.S. Department of the Interior Consumption","Trillion Btu"
"TEINBUS","201913","6.2","7","U.S. Department of the Interior Consumption","Trillion Btu"
